Year,Week,State,Area,Location,Total_Kes,Duration_of_Outbreak_in_day
2014,35,Selangor,Petaling,Pju 10 Apartment Permai,7,41
2014,35,Selangor,Hulu Langat,"Appt Taman Setia
Balakong",8,40
2014,35,Kelantan,Kota Bharu,Per. Wakaf Tanjung,17,40
2014,35,Kelantan,Kota Bharu,Taman Teluk Baru,10,40
2014,35,Kelantan,Kota Bharu,Kampung Cina,10,40
2014,35,Kelantan,Kota Bharu,Jalan Atas Banggol,10,40
2014,35,Kelantan,Kota Bharu,Paya Senang,15,40
2014,35,Kelantan,Kota Bharu,Wakaf Che Roni,12,40
2014,35,Selangor,Petaling,Pusat Bandar Puchong (Jln Wawasan 2),10,40
2014,35,Selangor,Petaling,"Pju 3 Kondo Palm Spring
1 (Blok A, B,& C)",10,40
2014,35,Selangor,Gombak,Sri Maya Condo,8,39
2014,35,Selangor,Gombak,Selayang Baru 8,13,39
2014,35,Selangor,Gombak,Hostel Uitm Selayang,11,39
2014,35,Selangor,Gombak,Appt Suria Kip Kepong,10,39
2014,35,Kelantan,Kota Bharu,Desa Telipot,16,39
2014,35,Kelantan,Kota Bharu,Pauh Dal,14,39
2014,35,Selangor,Petaling,Seksyen 4 (Teres),5,39
2014,35,Selangor,Petaling,"Seksyen 4 Kuarters
Mbpj",12,38
2014,35,Selangor,Gombak,Sierramas Sg Buloh,8,37
2014,35,Selangor,Hulu Langat,Jalan Bm 6 Bandar Bukit Mahkota,11,37
2014,35,Kelantan,Kota Bharu,Bechah Kura,14,37
2014,35,Kelantan,Kota Bharu,Surau Kota,14,37
2014,35,Selangor,Petaling,Usj 12/3,7,37
2014,35,Selangor,Petaling,Taman Pinggiran Putra 1 (Pangsapuri Cemara),6,37
2014,35,Selangor,Petaling,"Seksyen 12 Petaling
Jaya",5,37
2014,35,Selangor,Hulu Selangor,Apt Seri Kemboja Bs,5,36
2014,35,Kelantan,Kota Bharu,Padang Demit,32,36
2014,35,Selangor,Petaling,"Pju 10 Apartment Idaman
2 ( Blok E,F,G,O,P,Q,R,S )",7,36
2014,35,Selangor,Petaling,"Pjs 6 Flat Desa Mentari 1
(Blok 1,2,3)",4,36
2014,35,Kelantan,Kota Bharu,Jalan Kem Pga,9,35
2014,35,Kelantan,Tumpat,Pasir Pekan Hulu,12,35
2014,35,Selangor,Hulu Langat,"Jalan Budiman 4 Taman
Putra Budiman",5,34
2014,35,Kelantan,Kota Bharu,Dusun Muda,18,34
2014,35,Kelantan,Kota Bharu,Lubok Jambu,12,34
2014,35,Kelantan,Kota Bharu,Taman Guru,7,33
2014,35,Kelantan,Kota Bharu,Taman Desa Kemumin 2,12,33
2014,35,Selangor,Petaling,Taman Kinrara 1,5,33
2014,35,Selangor,Petaling,Bandar Puchong Jaya (Jln Merak),12,33
2014,35,P. Pinang,Seberang Perai Tengah,Taman Sri Janggus,10,33
2014,35,Kelantan,Tumpat,"Taman Adabi Lorong
Taqwa 1",8,33
2014,35,Kelantan,Tumpat,Lorong Alabaladi,8,33
2014,35,Selangor,Gombak,Tmn Daya Zon 3,7,32
2014,35,Kelantan,Kota Bharu,Lorong Sahabat,13,32
2014,35,Kelantan,Kota Bharu,Cherang,23,32
2014,35,Kelantan,Kota Bharu,Kampung Dusun,21,32
2014,35,Kelantan,Kota Bharu,Jalan Raja Dewa Hilir,27,32
2014,35,Selangor,Petaling,Usj 11/3,7,32
2014,35,Selangor,Petaling,Taman Puchong Utama 12,20,32
2014,35,Selangor,Gombak,Au2A Tmn Keramat (Z0N 3),5,31
2014,35,Selangor,Gombak,Tmn Desa Jaya Zon 5,5,31
2014,35,Kelantan,Kota Bharu,Chekok 2,48,31
2014,35,Kelantan,Kota Bharu,Pasir Hor,11,31
2014,36,Selangor,Petaling,Ss 2 (Selatan),110,275
2014,36,Selangor,Petaling,Pjs 2C Taman Medan,49,165
2014,36,Selangor,Petaling,Pju 1A Ara Damansara,89,152
2014,36,Selangor,Petaling,Pju 10 Apartment Lestari,35,122
2014,36,Kelantan,Kota Bharu,Pulau Melaka,102,120
2014,36,Kelantan,Kota Bharu,Taman Kenangan,42,117
2014,36,Selangor,Petaling,Pju 5 Seksyen 5,24,111
2014,36,Selangor,Petaling,Seksyen 7 Shah Alam Teres D Zon D (Jln 7/72 - 7/89),33,110
2014,36,Kelantan,Kota Bharu,Demit Darat,91,107
2014,36,Selangor,Petaling,Ss 3,25,106
2014,36,Selangor,Hulu Selangor,Apt Teratai Tbr Bb,49,103
2014,36,Selangor,Petaling,"Seksyen 13 (Apartment
Brunsfield)",47,100
2014,36,Kelantan,Kota Bharu,Taman Sri Panji,93,98
2014,36,Selangor,Petaling,"Pjs 2C Flat Taman Medan
Cahaya",35,94
2014,36,Selangor,Petaling,"Taman Lestari Perdana
(Pangsapuri Seri Indah)",32,91
2014,36,Kelantan,Kota Bharu,Taman Peradang,159,88
2014,36,Kelantan,Kota Bharu,Tapang,166,87
2014,36,Kelantan,Kota Bharu,Lrg Sr Islam Kiblah,94,87
2014,36,Kelantan,Kota Bharu,Beris Jambu,40,84
2014,36,Kelantan,Kota Bharu,Kubur Kuda,88,82
2014,36,Kelantan,Kota Bharu,Taman Cinta,29,82
2014,36,Kelantan,Kota Bharu,Jalan Embi,33,81
2014,36,Kelantan,Kota Bharu,Taman Harian,65,81
2014,36,Kelantan,Kota Bharu,Che Deris,30,80
2014,36,Kelantan,Kota Bharu,Taman Transit,61,79
2014,36,Selangor,Petaling,Ss 1 Kampung Tunku,42,79
2014,36,Selangor,Petaling,Ss 22 Damansara Jaya,42,78
2014,36,Kelantan,Kota Bharu,Pasir Kota,60,78
2014,36,Selangor,Hulu Langat,Taman Asa Jaya,24,78
2014,36,Kelantan,Kota Bharu,Kok Pasir,50,77
2014,36,Kelantan,Kota Bharu,Sri Kedeper,106,77
2014,36,Kelantan,Kota Bharu,Taman Sari,60,77
2014,36,Kelantan,Kota Bharu,Taman Tg Ahmad Panglima,32,75
2014,36,Kelantan,Kota Bharu,Guchil Bayam,46,75
2014,36,Kelantan,Kota Bharu,Lorong Masjid Baung,55,74
2014,36,Kelantan,Kota Bharu,Lorong Chicha,34,74
2014,36,Selangor,Petaling,"Seksyen 51A (Flat Impian
Baiduri)",20,74
2014,36,Kelantan,Kota Bharu,Kijang,37,74
2014,36,Kelantan,Kota Bharu,Kampung Aman,67,73
2014,36,Kelantan,Kota Bharu,Pondok Terusan,100,72
2014,36,Selangor,Petaling,Pju 10 Saujana Damansara,23,72
2014,36,Selangor,Petaling,"Pju 9 Sd 13 Apt Sri Meranti 1
( Blok A,B,C,D,E,F,G )",21,72
2014,36,Kelantan,Kota Bharu,Lorong Kubur Pauh,142,70
2014,36,Kelantan,Kota Bharu,Beris Lanjut,40,70
2014,36,Selangor,Petaling,Seksyen 51A Petaling Jaya,9,70
2014,36,Kelantan,Kota Bharu,Kemumin,92,70
2014,36,Kelantan,Kota Bharu,Lrg Sk Ismail 3,25,70
2014,36,Kelantan,Kota Bharu,Telok Baru 2,50,69
2014,36,Kelantan,Kota Bharu,Cabang Tiga,32,68
2014,36,Kelantan,Kota Bharu,Paloh,84,68
2014,36,Kelantan,Kota Bharu,Taman Padang Villa,27,67
2014,36,Kelantan,Kota Bharu,Taman Uda Murni,110,67
2014,36,Kelantan,Kota Bharu,Telok Baru,39,67
2014,36,Kelantan,Kota Bharu,Pauh (Panji),76,66
2014,36,Kelantan,Kota Bharu,Bandar Baru,56,66
2014,36,Kelantan,Kota Bharu,Lorong Masjid Lundang,58,66
2014,36,Kelantan,Kota Bharu,Pulau Hilir,70,66
2014,36,Kelantan,Kota Bharu,Taman Zaida Puteri,41,66
2014,36,Kelantan,Kota Bharu,Bawah Lembah,98,66
2014,36,Kelantan,Kota Bharu,Pdg. Bongor Tg. Mas,60,65
2014,36,Selangor,Petaling,"Taman Pinggiran Putra
( Vista Pinggiran )",19,64
2014,36,Kelantan,Kota Bharu,Desa Kujid 1,74,63
2014,36,Kelantan,Kota Bharu,Taman Desa Rahmat,137,63
2014,36,Kelantan,Kota Bharu,Telok Kitang,39,63
2014,36,Kelantan,Kota Bharu,Lrg Sk Islah,42,62
2014,36,Kelantan,Kota Bharu,Kampung Sireh,23,62
2014,36,Kelantan,Kota Bharu,Taman Desa Rahmat 2,47,62
2014,36,Kelantan,Kota Bharu,Baung,44,62
2014,36,Kelantan,Kota Bharu,Masjid Hilir,63,62
2014,36,Kelantan,Kota Bharu,Taman Koperatif,32,60
2014,36,Kelantan,Kota Bharu,Taman Sabariah,48,60
2014,36,Kelantan,Kota Bharu,Darat,37,60
2014,36,Kelantan,Kota Bharu,Persiaran Husna 1,38,60
2014,36,Kelantan,Kota Bharu,Belukar (Panji),119,60
2014,36,Kelantan,Kota Bharu,Jaya Setia,42,60
2014,36,Selangor,Gombak,"Au1B Tmn Keramat Zon 4
(Flat)",16,60
2014,36,Kelantan,Kota Bharu,Padang Bongor,25,59
2014,36,Kelantan,Kota Bharu,Jalan Kelochor,24,59
2014,36,Selangor,Petaling,"Bandar Kinrara 6 ( Pangsapuri
Enggang)",23,59
2014,36,Kelantan,Kota Bharu,Penambang Hilir,14,59
2014,36,Kelantan,Kota Bharu,Simpang 4 Binjai,59,59
2014,36,Kelantan,Tumpat,Taman Kota Kubang Labu,41,58
2014,36,Kelantan,Kota Bharu,Lorong Huda,22,57
2014,36,Kelantan,Kota Bharu,Kubur Pinang,47,56
2014,36,Kelantan,Kota Bharu,Lrg Sk B.Payong,47,56
2014,36,Selangor,Hulu Langat,Appt Astaria Taman Kosas,13,56
2014,36,Selangor,Petaling,"Seksyen U5 Pangsapuri
Subang Impian",17,56
2014,36,Kelantan,Kota Bharu,Chempaka 2,69,55
2014,36,Kelantan,Kota Bharu,Jalan Pasar Berek 12,20,55
2014,36,Kelantan,Kota Bharu,Lrg Sri Payong,40,55
2014,36,Kelantan,Tumpat,Kubang Palas,28,54
2014,36,Selangor,Petaling,Ss 17/1,9,54
2014,36,Selangor,Hulu Langat,Taman Sri Bahagia,24,54
2014,36,Kelantan,Kota Bharu,Taman Azam,50,53
2014,36,Kelantan,Kota Bharu,Wakaf Mek Zainab,30,53
2014,36,Kelantan,Kota Bharu,Belukar Luar,35,53
2014,36,Kelantan,Kota Bharu,Cabang 4 Panchor,50,53
2014,36,Kelantan,Kota Bharu,Jelutong,20,53
2014,36,Kelantan,Kota Bharu,Kubang Tuman,35,52
2014,36,Kelantan,Kota Bharu,Taman Pinggiran Murni,10,52
2014,36,Selangor,Hulu Langat,Appt Taman Tenaga,22,52
2014,36,Kelantan,Kota Bharu,Lrg Sk Paloh,21,51
2014,36,Selangor,Petaling,"Pju 10 Apartment Idaman 1
( Blok A,B,C,H,J,K,L,M,N )",8,51
2014,36,Selangor,Petaling,"Pju 9 Sd 12 (Flat Sri
Cempaka )",20,51
2014,36,Selangor,Gombak,Kepong Ulu Zon 1,6,50
2014,36,Kelantan,Tumpat,Simpangan,19,49
2014,36,Kelantan,Kota Bharu,Kubang Kerian,27,49
2014,36,Kelantan,Kota Bharu,Landak,25,49
2014,36,Kelantan,Kota Bharu,Taman Maktab,22,49
2014,36,Kelantan,Kota Bharu,Langgang (Pdg. Bongor),28,48
2014,36,Kelantan,Kota Bharu,Lorong Sate,12,48
2014,36,Kelantan,Kota Bharu,Taman Hj Mat,33,48
2014,36,Kelantan,Kota Bharu,Babong,7,48
2014,36,Kelantan,Kota Bharu,Kg Sireh Bawah Lembah,20,48
2014,36,Selangor,Petaling,Pju 10 Apartment Parmai,7,48
2014,36,Selangor,Petaling,"Pju 3 Kondo Palm Spring 2
(Blok D, E,& F)",6,48
2014,36,Kelantan,Kota Bharu,Per. Wakaf Tanjung,17,47
2014,36,Kelantan,Kota Bharu,Jalan Atas Banggol,13,47
2014,36,Kelantan,Kota Bharu,Kampung Cina,10,47
2014,36,Kelantan,Kota Bharu,Taman Teluk Baru,11,47
2014,36,Selangor,Petaling,"Pusat Bandar Puchong
(Jln Wawasan 2)",12,47
2014,36,Kelantan,Kota Bharu,Wakaf Che Roni,16,47
2014,36,Selangor,Hulu Langat,Appt Taman Setia Balakong,9,47
2014,36,Selangor,Petaling,"Pju 3 Kondo Palm Spring 1
(Blok A, B,& C)",11,47
2014,36,Kelantan,Kota Bharu,Desa Telipot,17,46
2014,36,Selangor,Gombak,Appt Suria Kip Kepong,11,46
2014,36,Selangor,Gombak,Selayang Baru 8,15,46
2014,36,Selangor,Gombak,Sri Maya Condo,8,46
2014,36,Selangor,Petaling,Seksyen 4 Kuarters Mbpj,15,45
2014,36,Kelantan,Kota Bharu,Bechah Kura,14,44
2014,36,Kelantan,Kota Bharu,Surau Kota,16,44
2014,36,Selangor,Petaling,"Taman Pinggiran Putra 1
(Pangsapuri Cemara)",7,44
2014,36,Selangor,Petaling,Usj 12/3,8,44
2014,36,Selangor,Hulu Langat,"Jalan Bm 6 Bandar Bukit
Mahkota",12,44
2014,36,Kelantan,Kota Bharu,Padang Demit,40,43
2014,36,Selangor,Gombak,Ukay Bistari Zon 3,8,43
2014,36,Selangor,Petaling,"Pju 10 Apartment Idaman 2
( Blok E,F,G,O,P,Q,R,S )",7,43
2014,36,Kelantan,Tumpat,Pasir Pekan Hulu,12,42
2014,36,Kelantan,Kota Bharu,Dusun Muda,21,41
2014,36,Kelantan,Tumpat,Lorong Alabaladi,8,40
2014,36,Kelantan,Kota Bharu,Taman Guru,7,40
2014,36,Selangor,Petaling,"Bandar Puchong Jaya
(Jln Merak)",12,40
2014,36,Kelantan,Kota Bharu,Taman Desa Kemumin 2,14,40
2014,36,Kelantan,Kota Bharu,Cherang,27,39
2014,36,Kelantan,Kota Bharu,Lorong Sahabat,14,39
2014,36,Kelantan,Kota Bharu,Jalan Raja Dewa Hilir,30,39
2014,36,Kelantan,Kota Bharu,Kampung Dusun,25,39
2014,36,Selangor,Petaling,Taman Puchong Utama 12,23,39
2014,36,Selangor,Petaling,Usj 11/3,8,39
2014,36,Selangor,Gombak,Tmn Daya Zon 3,7,39
2014,36,Kelantan,Kota Bharu,Chekok 2,53,38
2014,36,Kelantan,Kota Bharu,Pasir Hor,13,38
2014,36,Selangor,Gombak,Tmn Desa Jaya Zon 5,6,38
2014,36,Selangor,Gombak,Au2A Tmn Keramat (Zon 3),6,38
2014,36,Kelantan,Kota Bharu,Kubur Maras,18,37
2014,36,Kelantan,Kota Bharu,Jambu,11,36
2014,36,Kelantan,Kota Bharu,Taman Mf35,23,36
2014,36,Kelantan,Kota Bharu,Lorong Sri Madani,8,36
2014,36,Kelantan,Kota Bharu,Cbg 4 Pasir Tumboh,8,36
2014,36,Selangor,Hulu Langat,Flat Desa Mutiara Sungai Jelok,5,36
2014,36,Selangor,Petaling,"Pjs 2B Flat Desa Mentari ( Blok
9,10 )",6,36
2014,36,Selangor,Petaling,"Pju 10 Apartment Saujana 2
( Blok P,Q,G,H,J,K,N,O ))",6,36
2014,36,Kelantan,Tumpat,Morak,17,35
2014,36,Kelantan,Kota Bharu,Wakaf Che Yeh,20,35
2014,36,Kelantan,Kota Bharu,Jalan Kebun Sultan,29,35
2014,36,Kelantan,Kota Bharu,Guchil,17,35
2014,36,Kelantan,Kota Bharu,Kedai Buloh 2,12,35
2014,36,Kelantan,Kota Bharu,Taman Desa Kemumin 3,11,35
2014,36,Selangor,Gombak,Tmn Melawati (F),10,35
2014,36,Kelantan,Kota Bharu,Chempaka,30,34
2014,36,Kelantan,Kota Bharu,Dusun Raja,17,34
2014,36,Kelantan,Kota Bharu,Taman Tanjung Chat,13,34
2014,36,Kelantan,Kota Bharu,Kota Jembal,24,34
2014,36,Kelantan,Kota Bharu,Jalan Sri Demit,19,34
2014,36,Selangor,Petaling,Bandar Kinrara 4,8,34
2014,36,Kelantan,Kota Bharu,Hutan Banggol,7,34
2014,36,Kelantan,Kota Bharu,Kemumin 2,19,34
2014,36,Selangor,Hulu Langat,Appt Taman Segar Perdana,9,34
2014,36,Selangor,Hulu Langat,Blok Markas Fru,7,34
2014,36,Selangor,Hulu Langat,Jalan 9 Taman Cheras Jaya,6,34
2014,36,Selangor,Petaling,"Seksyen 22 (Pangsapuri Indah
Ria)",5,34
2014,36,Kelantan,Kota Bharu,Seberang Lating,7,33
2014,36,Kelantan,Kota Bharu,Belukar,32,33
2014,36,Selangor,Petaling,Usj 14 ( Court 9 ),4,33
2014,36,Selangor,Hulu Langat,"Jalan Cempaka 2-7 Taman
Cempaka",7,33
2014,36,Selangor,Hulu Langat,"Jalan Delima Taman Sri
Nanding",7,33
2014,36,Selangor,Petaling,Seksyen 6 Teres A,6,33
2014,36,Selangor,Petaling,Pju 9 Sd 9,8,33
2014,36,Kelantan,Kota Bharu,Jalan Che Su,6,32
2014,36,Kelantan,Kota Bharu,Langgar,21,32
2014,36,P. Pinang,Timur Laut,Green Lane Heights Apartment,15,32
2014,36,Selangor,Petaling,Seksyen 7 Shah Alam Flat A (Blok 1 - Blok 12 & Blok 38 - Blok 43),15,32
2014,36,Kelantan,Kota Bharu,Bayam,9,31
2014,36,Selangor,Petaling,Taman Lestari Perdana 6,5,31
2014,36,Selangor,Gombak,Tmn Sri Hijau,4,31
2014,36,Selangor,Hulu Langat,"Jalan Penghulu Bandar
Mahkota Cheras",5,31
2014,36,Selangor,Petaling,Seksyen 7 Shah Alam Teres C Zon A (Jln 7/36 - 7/62B),6,31
2014,37,Selangor,Petaling,Ss 2 (Selatan),112,282
2014,37,Selangor,Petaling,Pjs 2C Taman Medan,50,172
2014,37,Selangor,Petaling,Pju 1A Ara Damansara,90,159
2014,37,Selangor,Petaling,"Pju 8 Apt Flora Damansara 1
(Blok A ,B)",34,143
2014,37,Selangor,Petaling,Pju 10 Apartment Lestari,36,129
2014,37,Kelantan,Kota Bharu,Pulau Melaka,106,127
2014,37,Kelantan,Kota Bharu,Taman Kenangan,45,124
2014,37,Selangor,Petaling,Ss 3,26,113
2014,37,Selangor,Hulu Selangor,Apt Teratai Tbr Bb,53,110
2014,37,Selangor,Petaling,"Pju 8 Apt Flora Damansara 2
(Blok C, D, E, F)",31,110
2014,37,Kelantan,Kota Bharu,Taman Sri Panji,95,105
2014,37,Selangor,Petaling,"Pjs 2C Flat Taman Medan
Cahaya",35,101
2014,37,Selangor,Petaling,"Taman Lestari Perdana
( Sri Indah Apartment )",35,98
2014,37,Kelantan,Kota Bharu,Tapang,173,94
2014,37,Kelantan,Kota Bharu,Lrg Sr Islam Kiblah,94,94
2014,37,Kelantan,Kota Bharu,Beris Jambu,41,91
2014,37,Kelantan,Kota Bharu,Kubur Kuda,90,89
2014,37,Kelantan,Kota Bharu,Taman Cinta,32,89
2014,37,Kelantan,Kota Bharu,Taman Harian,72,88
2014,37,Kelantan,Kota Bharu,Che Deris,32,87
2014,37,Kelantan,Kota Bharu,Taman Transit,66,86
2014,37,Selangor,Petaling,Ss 1 Kampung Tunku,43,86
2014,37,Kelantan,Kota Bharu,Pasir Kota,60,85
2014,37,Selangor,Hulu Langat,Taman Asa Jaya,24,85
2014,37,Selangor,Petaling,Ss 22 Damansara Jaya,44,85
2014,37,Kelantan,Kota Bharu,Taman Sari,63,84
2014,37,Kelantan,Kota Bharu,Kok Pasir,53,84
2014,37,Kelantan,Kota Bharu,Taman Tg Ahmad Panglima,34,82
2014,37,Kelantan,Kota Bharu,Guchil Bayam,50,82
2014,37,Kelantan,Kota Bharu,Lorong Chicha,36,81
2014,37,Kelantan,Kota Bharu,Lorong Masjid Baung,61,81
2014,37,Kelantan,Kota Bharu,Kijang,37,81
2014,37,Selangor,Petaling,"Seksyen 51A (Flat Impian
Baiduri)",21,81
2014,37,Kelantan,Kota Bharu,Kampung Aman,69,80
2014,37,Kelantan,Kota Bharu,Pondok Terusan,105,79
2014,37,Selangor,Petaling,Pju 10 Saujana Damansara,23,79
2014,37,Kelantan,Kota Bharu,Beris Lanjut,47,77
2014,37,Kelantan,Kota Bharu,Lorong Kubur Pauh,151,77
2014,37,Kelantan,Kota Bharu,Kemumin,97,77
2014,37,Kelantan,Kota Bharu,Lrg Sk Ismail 3,27,77
2014,37,Selangor,Petaling,Seksyen 51A Petaling Jaya,9,77
2014,37,Kelantan,Kota Bharu,Telok Baru 2,54,76
2014,37,Kelantan,Kota Bharu,Cabang Tiga,35,75
2014,37,Kelantan,Kota Bharu,Paloh,87,75
2014,37,Kelantan,Kota Bharu,Taman Uda Murni,117,74
2014,37,Kelantan,Kota Bharu,Telok Baru,39,74
2014,37,Kelantan,Kota Bharu,Pauh (Panji),93,73
2014,37,Kelantan,Kota Bharu,Bandar Baru,57,73
2014,37,Kelantan,Kota Bharu,Lorong Masjid Lundang,58,73
2014,37,Kelantan,Kota Bharu,Pulau Hilir,78,73
2014,37,Kelantan,Kota Bharu,Taman Zaida Puteri,44,73
2014,37,Kelantan,Kota Bharu,Bawah Lembah,100,73
2014,37,Kelantan,Kota Bharu,Pdg. Bongor Tg. Mas,64,72
2014,37,Selangor,Petaling,"Taman Pinggiran Putra ( Vista
Pinggiran )",19,71
2014,37,Kelantan,Kota Bharu,Taman Desa Rahmat,150,70
2014,37,Kelantan,Kota Bharu,Desa Kujid 1,80,70
2014,37,Kelantan,Kota Bharu,Telok Kitang,40,70
2014,37,Kelantan,Kota Bharu,Lrg Sk Islah,45,69
2014,37,Kelantan,Kota Bharu,Taman Desa Rahmat 2,48,69
2014,37,Kelantan,Kota Bharu,Baung,52,69
2014,37,Kelantan,Kota Bharu,Masjid Hilir,66,69
2014,37,Kelantan,Kota Bharu,Taman Koperatif,34,67
2014,37,Kelantan,Kota Bharu,Taman Sabariah,51,67
2014,37,Kelantan,Kota Bharu,Darat,37,67
2014,37,Kelantan,Kota Bharu,Persiaran Husna 1,44,67
2014,37,Kelantan,Kota Bharu,Belukar (Panji),122,67
2014,37,Kelantan,Kota Bharu,Jaya Setia,47,67
2014,37,Selangor,Gombak,Au1B Tmn Keramat Zon 4 (Flat),18,67
2014,37,Kelantan,Kota Bharu,Padang Bongor,25,66
2014,37,Kelantan,Kota Bharu,Jalan Kelochor,29,66
2014,37,Kelantan,Kota Bharu,Penambang Hilir,15,66
2014,37,Selangor,Petaling,"Bandar Kinrara 6 ( Pangsapuri
Enggang)",24,66
2014,37,Kelantan,Kota Bharu,Lorong Huda,22,64
2014,37,Kelantan,Kota Bharu,Kubur Pinang,49,63
2014,37,Kelantan,Kota Bharu,Lrg Sk B.Payong,48,63
2014,37,Selangor,Petaling,"Seksyen U5 Pangsapuri
Subang Impian",17,63
2014,37,Kelantan,Kota Bharu,Jalan Pasar Berek 12,20,62
2014,37,Kelantan,Kota Bharu,Chempaka 2,75,62
2014,37,Kelantan,Kota Bharu,Lrg Sri Payong,44,62
2014,37,Kelantan,Tumpat,Kubang Palas,28,61
2014,37,Selangor,Petaling,Ss 17/1,21,61
2014,37,Selangor,Hulu Langat,Taman Sri Bahagia,24,61
2014,37,Selangor,Petaling,Ss 14/6,10,61
2014,37,Kelantan,Kota Bharu,Taman Azam,55,60
2014,37,Kelantan,Kota Bharu,Wakaf Mek Zainab,34,60
2014,37,Kelantan,Kota Bharu,Cabang 4 Panchor,55,60
2014,37,Kelantan,Kota Bharu,Belukar Luar,40,60
2014,37,Kelantan,Kota Bharu,Taman Pinggiran Murni,12,59
2014,37,Kelantan,Kota Bharu,Kubang Tuman,40,59
2014,37,Selangor,Hulu Langat,Appt Taman Tenaga,24,59
2014,37,Kelantan,Kota Bharu,Lrg Sk Paloh,21,58
2014,37,Selangor,Petaling,"Pju 10 Apartment Idaman 1
( Blok A,B,C,H,J,K,L,M,N )",10,58
2014,37,Selangor,Petaling,"Pju 9 Sd 12 (Flat Sri
Cempaka )",22,58
2014,37,Selangor,Gombak,Kepong Ulu Zon 1,7,57
2014,37,Kelantan,Kota Bharu,Kubang Kerian,30,56
2014,37,Kelantan,Kota Bharu,Landak,32,56
2014,37,Kelantan,Kota Bharu,Taman Maktab,24,56
2014,37,Kelantan,Kota Bharu,Taman Hj Mat,35,55
2014,37,Kelantan,Kota Bharu,Babong,7,55
2014,37,Kelantan,Kota Bharu,Kg Sireh Bawah Lembah,22,55
2014,37,Kelantan,Kota Bharu,Langgang (Pdg. Bongor),31,55
2014,37,Selangor,Petaling,"Pju 3 Kondo Palm Spring 2
(Blok D, E,& F)",6,55
2014,37,Kelantan,Kota Bharu,Jalan Atas Banggol,15,54
2014,37,Kelantan,Kota Bharu,Wakaf Che Roni,19,54
2014,37,Selangor,Hulu Langat,Appt Taman Setia Balakong,11,54
2014,37,Selangor,Petaling,"Pju 3 Kondo Palm Spring 1
(Blok A, B,& C)",11,54
2014,37,Selangor,Petaling,"Pusat Bandar Puchong (Jln
Wawasan 2)",14,54
2014,37,Kelantan,Kota Bharu,Desa Telipot,19,53
2014,37,Selangor,Gombak,Selayang Baru 8,16,53
2014,37,Selangor,Petaling,Seksyen 4 Kuarters Mbpj,15,52
2014,37,Selangor,Petaling,"Taman Pinggiran Putra 1
(Pangsapuri Cemara)",8,51
2014,37,Selangor,Petaling,Usj 12/3,8,51
2014,37,Kelantan,Kota Bharu,Surau Kota,17,51
2014,37,Selangor,Hulu Langat,"Jalan Bm 6 Bandar Bukit
Mahkota",12,51
2014,37,Kelantan,Kota Bharu,Padang Demit,48,50
2014,37,Kelantan,Kota Bharu,Dusun Muda,22,48
2014,37,Kelantan,Kota Bharu,Taman Desa Kemumin 2,14,47
2014,37,Kelantan,Kota Bharu,Jalan Raja Dewa Hilir,34,46
2014,37,Kelantan,Kota Bharu,Kampung Dusun,25,46
2014,37,Kelantan,Kota Bharu,Cherang,32,46
2014,37,Kelantan,Kota Bharu,Lorong Sahabat,16,46
2014,37,Selangor,Petaling,Taman Puchong Utama 12,28,46
2014,37,Selangor,Petaling,Usj 11/3,8,46
2014,37,Selangor,Gombak,Tmn Daya Zon 3,9,46
2014,37,Kelantan,Kota Bharu,Chekok 2,55,45
2014,37,Kelantan,Kota Bharu,Pasir Hor,14,45
2014,37,Kelantan,Kota Bharu,Kubur Maras,20,44
2014,37,Kelantan,Kota Bharu,Taman Mf35,30,43
2014,37,Selangor,Hulu Langat,Flat Desa Mutiara Sungai Jelok,5,43
2014,37,Selangor,Petaling,"Pju 10 Apartment Saujana 2 ( Blok P,Q,G,H,J,K,N,O ))",6,43
2014,37,Kelantan,Kota Bharu,Lorong Sri Madani,8,43
2014,37,Kelantan,Kota Bharu,Jalan Kebun Sultan,31,42
2014,37,Kelantan,Kota Bharu,Kedai Buloh 2,14,42
2014,37,Kelantan,Kota Bharu,Taman Desa Kemumin 3,12,42
2014,37,Kelantan,Kota Bharu,Wakaf Che Yeh,23,42
2014,37,Selangor,Gombak,Tmn Melawati (F),11,42
2014,37,Kelantan,Kota Bharu,Taman Tanjung Chat,15,41
2014,37,Kelantan,Kota Bharu,Kota Jembal,29,41
2014,37,Kelantan,Kota Bharu,Jalan Sri Demit,22,41
2014,37,Kelantan,Kota Bharu,Chempaka,32,41
2014,37,Kelantan,Kota Bharu,Dusun Raja,25,41
2014,37,Kelantan,Kota Bharu,Hutan Banggol,8,41
2014,37,Kelantan,Kota Bharu,Kemumin 2,20,41
2014,37,Selangor,Hulu Langat,Jalan 9 Taman Cheras Jaya,6,41
2014,37,Selangor,Petaling,"Seksyen 22 (Pangsapuri Indah
Ria)",6,41
2014,37,Selangor,Petaling,"Seksyen  U1 Temasya
Glenmarie",7,41
2014,37,Kelantan,Kota Bharu,Seberang Lating,8,40
2014,37,Kelantan,Kota Bharu,Belukar,38,40
2014,37,Selangor,Petaling,Seksyen 6 Teres A,6,40
2014,37,Selangor,Petaling,Pju 9 Sd 9,9,40
2014,37,Kelantan,Kota Bharu,Langgar,25,39
2014,37,P. Pinang,Timur Laut,Green Lane Heights Apartment,18,39
